(1, 4);(10, 6);346
(6, 9);(1, 7);351
(1, 12);(4, 11);351
(10, 13);(4, 4);353
(10, 8);(9, 1);353
(8, 9);(5, 5);361
(2, 9);(1, 10);363
(1, 7);(7, 8);364
(10, 7);(10, 11);365
(7, 4);(2, 5);371
(7, 6);(10, 3);375
(7, 3);(7, 10);377
(4, 3);(10, 2);378
(8, 9);(4, 8);378
(4, 12);(10, 12);378
(1, 6);(5, 13);379
(1, 13);(4, 2);380
(1, 8);(10, 4);386
(1, 4);(3, 9);386
(9, 1);(5, 1);388
(2, 13);(6, 5);392
(10, 7);(10, 6);394
(5, 13);(10, 8);396
(9, 13);(1, 1);401
(9, 9);(4, 10);401
(2, 9);(4, 11);406
(7, 7);(7, 4);408
(5, 9);(4, 2);411
(3, 9);(4, 12);413
(3, 5);(9, 5);414
(4, 8);(10, 13);416
(1, 10);(7, 10);419
(9, 1);(8, 1);423
(1, 13);(7, 4);427
(1, 4);(4, 11);429
(9, 9);(10, 11);430
(10, 3);(4, 10);432
(9, 5);(10, 8);438
(4, 7);(10, 1);439
(4, 3);(1, 1);442
(7, 12);(10, 12);442
(6, 1);(3, 1);444
(8, 5);(2, 13);445
(10, 8);(6, 9);446
(4, 6);(8, 1);451
(7, 12);(7, 3);454
(7, 8);(9, 5);458
(10, 11);(3, 13);461
(7, 11);(10, 10);462
(1, 11);(4, 3);464
(9, 13);(1, 7);467
(4, 12);(4, 10);468
(1, 3);(10, 6);470
(10, 2);(1, 2);479
(1, 1);(6, 5);480
(5, 5);(5, 1);481
(8, 5);(2, 13);487
(2, 9);(10, 4);487
(3, 5);(8, 9);489
(7, 2);(4, 7);490
(4, 12);(3, 1);491
(10, 6);(10, 10);498
(1, 4);(6, 13);500
(7, 10);(10, 13);501
(9, 5);(4, 6);502
(2, 5);(1, 7);509
(9, 1);(2, 1);510
(1, 13);(10, 7);513
(1, 12);(4, 10);514
(10, 13);(6, 1);514
(7, 11);(6, 9);520
(3, 5);(1, 2);523
(1, 8);(7, 10);525
(10, 12);(1, 10);527
(5, 9);(7, 12);529
(8, 9);(6, 13);530
(7, 2);(4, 6);530
(3, 1);(9, 13);531
(4, 2);(10, 2);531
(4, 10);(1, 3);531
(5, 5);(10, 10);536
(8, 1);(7, 4);539
(2, 5);(5, 1);548
(10, 4);(3, 13);548
(8, 5);(7, 12);550
(9, 1);(10, 1);553
(10, 12);(7, 8);555
(7, 10);(6, 9);555
(10, 7);(9, 13);560
(8, 13);(3, 9);561
(1, 6);(1, 4);564
(7, 4);(10, 3);566
(8, 5);(4, 4);570
(7, 12);(5, 5);571
(9, 1);(8, 1);572
(1, 2);(4, 3);573
(5, 1);(9, 9);574
(10, 2);(2, 13);578
(4, 2);(7, 7);582
(10, 10);(1, 1);588
(10, 11);(3, 13);588
(10, 3);(1, 10);589
(8, 9);(7, 11);589
(3, 1);(8, 5);594
(9, 5);(5, 9);600
(1, 13);(10, 13);603
(9, 13);(1, 3);604
(10, 4);(1, 12);604
(2, 9);(1, 7);609
(3, 13);(7, 11);616
(5, 13);(10, 8);616
(5, 5);(4, 10);617
(7, 8);(4, 3);623
(4, 7);(2, 1);623
(10, 2);(7, 7);626
(7, 12);(1, 12);626
(6, 5);(5, 9);627
(9, 5);(8, 5);635
(9, 13);(4, 12);637
(4, 10);(7, 10);639
(1, 7);(10, 13);641
(6, 13);(2, 5);641
(7, 2);(4, 6);642
(1, 8);(1, 6);643
(10, 4);(10, 3);646
(4, 4);(5, 9);648
(4, 8);(7, 4);650
(7, 8);(1, 13);652
(4, 3);(3, 9);658
(1, 11);(4, 6);659
(7, 12);(1, 2);663
(6, 5);(6, 9);664
(1, 10);(2, 1);665
(1, 4);(7, 2);670
(8, 13);(10, 8);670
(1, 3);(1, 13);671
(3, 13);(4, 10);674
(10, 6);(1, 11);675
(2, 5);(8, 1);682
(4, 8);(4, 4);685
(10, 7);(1, 4);687
(4, 10);(1, 2);691
(3, 5);(6, 9);693
(2, 1);(9, 13);696
(6, 5);(10, 10);698
(6, 1);(5, 1);700
(7, 6);(7, 4);701
(9, 9);(4, 7);702
(3, 9);(5, 5);711
(10, 12);(4, 6);712
(5, 9);(1, 13);717
(3, 5);(1, 11);718
(7, 2);(10, 3);721
(10, 6);(8, 5);725
(4, 7);(4, 12);725
(7, 12);(10, 1);730
(4, 10);(3, 13);731
(9, 13);(10, 12);732
(10, 4);(7, 10);737
(2, 13);(9, 1);737
(1, 6);(1, 11);739
(1, 2);(1, 12);749
(5, 5);(2, 9);750
(2, 5);(4, 3);750
(5, 9);(5, 1);750
(4, 8);(1, 4);759
(3, 1);(10, 13);760
(8, 1);(6, 5);763
(7, 12);(7, 6);765
(3, 5);(7, 7);766
(9, 9);(6, 13);772
(1, 3);(2, 13);776
(8, 13);(8, 5);777
(4, 6);(4, 10);779
(7, 12);(10, 11);781
(10, 2);(1, 13);782
(10, 8);(1, 1);782
(9, 13);(4, 8);789
(7, 6);(8, 1);792
(7, 11);(4, 10);796
(10, 7);(6, 5);797
(10, 10);(6, 1);798
(6, 9);(10, 13);801
(1, 2);(6, 13);809
(1, 4);(3, 5);810
(1, 13);(8, 1);812
(10, 11);(8, 13);813
(1, 11);(5, 9);815
(10, 3);(3, 13);816
(7, 11);(4, 7);818
(10, 1);(7, 12);824
(4, 3);(2, 1);828
(4, 10);(10, 12);829
(1, 12);(3, 1);831
(3, 9);(1, 7);836
(9, 5);(1, 6);837
(4, 12);(7, 3);840
(8, 9);(3, 5);845
(7, 2);(1, 2);847
(5, 9);(6, 13);847
(9, 9);(6, 9);849
(10, 2);(10, 7);851
(10, 11);(4, 6);858
(1, 3);(5, 5);864
(2, 5);(6, 13);864
(7, 7);(1, 11);865
(4, 4);(4, 8);866
(7, 3);(1, 10);868
(2, 9);(3, 13);868
(1, 4);(9, 13);875
(8, 1);(4, 3);876
(10, 7);(9, 9);879
(7, 6);(7, 10);882
(3, 5);(4, 6);883
(5, 13);(4, 12);889
(1, 8);(1, 6);891
(1, 7);(10, 3);897
(2, 9);(9, 1);897
(3, 5);(5, 5);898
(9, 9);(2, 1);900
(1, 10);(10, 4);903
(1, 1);(10, 6);903
(3, 13);(5, 1);906
(7, 7);(4, 7);907
(3, 9);(4, 11);916
(6, 13);(6, 9);917
(6, 5);(7, 8);922
(2, 9);(1, 11);927
(10, 6);(1, 2);928
(5, 5);(7, 12);931
(3, 13);(9, 1);933
(3, 1);(10, 3);935
(4, 3);(1, 6);937
(10, 8);(3, 9);940
(4, 6);(4, 4);941
(10, 1);(4, 8);945
(9, 13);(9, 5);952
(2, 1);(1, 4);954
(4, 2);(2, 13);955
(7, 10);(9, 1);956
(10, 4);(3, 13);960
(6, 9);(1, 1);961
(1, 7);(1, 10);961
(1, 12);(3, 9);970
(10, 12);(1, 3);974
(7, 6);(7, 7);975
(5, 13);(3, 5);977
(10, 8);(9, 9);978
(7, 12);(10, 7);979
(6, 9);(1, 1);988
(8, 1);(2, 13);989
(1, 4);(10, 10);994
(9, 13);(4, 4);996
(7, 2);(7, 7);998
(4, 7);(7, 4);998
(1, 8);(7, 3);1001
(4, 3);(10, 7);1009
(10, 12);(3, 5);1011
(1, 10);(4, 6);1015
(7, 6);(7, 11);1015
(2, 1);(1, 6);1022
(2, 5);(6, 1);1026
(10, 8);(9, 1);1027
(10, 1);(7, 8);1031
(5, 13);(8, 13);1031
(10, 6);(10, 2);1038
(3, 13);(9, 9);1039
(4, 11);(9, 13);1042
(7, 7);(1, 11);1044
(2, 9);(3, 5);1046
(5, 13);(1, 6);1047
(6, 5);(1, 2);1049
(7, 12);(3, 9);1050
(1, 10);(2, 5);1059
(1, 12);(4, 10);1060
(7, 4);(2, 9);1062
(1, 8);(2, 1);1062
(6, 9);(1, 1);1064
(8, 5);(9, 13);1065
(1, 11);(4, 12);1068
(6, 13);(7, 8);1070
(4, 2);(1, 6);1079
(10, 1);(8, 9);1079
(3, 1);(10, 10);1084
(7, 4);(4, 6);1085
(10, 3);(8, 13);1087
(10, 11);(1, 13);1088
(1, 4);(9, 5);1089
(1, 12);(5, 1);1089
(7, 10);(10, 4);1097
(10, 2);(4, 4);1103
(9, 1);(2, 5);1109
(4, 3);(9, 9);1109
(1, 7);(1, 13);1112
(10, 11);(5, 9);1116
(1, 12);(4, 8);1121
(4, 10);(10, 10);1122
(7, 6);(10, 12);1129
(5, 13);(4, 11);1129
(1, 2);(1, 4);1132
(2, 9);(3, 9);1136
(10, 4);(6, 13);1139
(10, 6);(6, 5);1141
(7, 8);(7, 10);1143
(2, 13);(7, 11);1146
(5, 5);(9, 1);1147
(4, 6);(9, 5);1149
(1, 11);(7, 3);1149
(3, 1);(10, 2);1152
(7, 2);(1, 13);1155
(3, 5);(10, 1);1158
(1, 7);(10, 13);1164
(5, 13);(4, 11);1166
(7, 4);(8, 1);1167
(1, 6);(10, 3);1167
(7, 8);(4, 7);1168
(3, 1);(4, 3);1173
(10, 8);(10, 7);1175
(2, 9);(3, 13);1179
(1, 2);(10, 6);1184
(6, 13);(7, 4);1188
(9, 9);(4, 12);1190
(1, 4);(8, 1);1192
(2, 1);(6, 1);1195
(1, 10);(1, 1);1195
(4, 6);(2, 9);1199
(4, 7);(7, 12);1203
(5, 13);(3, 1);1207
(9, 13);(2, 5);1207
(10, 2);(7, 4);1209
(10, 8);(10, 3);1211
(4, 2);(1, 8);1220
(10, 7);(7, 11);1221
(7, 10);(4, 3);1223
(6, 9);(1, 6);1225
(10, 12);(9, 9);1226
(6, 5);(7, 12);1227
(9, 13);(7, 11);1237
(10, 2);(4, 12);1237
