(1, 10);(4, 3);548
(1, 2);(8, 5);548
(1, 3);(3, 13);550
(4, 7);(10, 1);552
(3, 5);(8, 1);560
(6, 9);(1, 7);560
(10, 2);(5, 1);562
(7, 6);(1, 10);565
(9, 9);(10, 4);571
(4, 12);(2, 1);571
(4, 10);(1, 1);573
(5, 9);(4, 3);577
(10, 12);(6, 5);579
(10, 6);(10, 7);580
(10, 6);(1, 7);581
(3, 9);(4, 8);581
(4, 4);(2, 5);586
(7, 7);(8, 9);589
(10, 11);(4, 7);590
(2, 9);(10, 7);593
(10, 8);(9, 13);594
(10, 13);(7, 11);598
(4, 11);(6, 9);602
(1, 3);(7, 12);604
(4, 6);(1, 11);606
(1, 2);(2, 13);611
(10, 10);(5, 5);616
(4, 4);(10, 8);617
(2, 5);(7, 8);621
(1, 1);(7, 10);621
(7, 7);(3, 9);627
(2, 1);(9, 9);635
(9, 1);(4, 2);636
(1, 7);(10, 1);636
(9, 5);(1, 10);636
(6, 1);(5, 9);636
(8, 1);(2, 9);640
(5, 13);(1, 6);655
(3, 1);(1, 11);656
(7, 12);(7, 7);659
(5, 5);(4, 11);659
(1, 4);(8, 9);660
(4, 4);(2, 1);663
(1, 1);(4, 3);667
(1, 3);(4, 7);670
(7, 2);(9, 5);675
(1, 8);(8, 1);676
(4, 6);(5, 1);677
(2, 9);(8, 13);678
(1, 11);(7, 10);684
(2, 5);(7, 3);685
(6, 9);(7, 12);687
(10, 1);(1, 3);689
(3, 13);(1, 10);692
(8, 9);(9, 13);695
(9, 9);(3, 9);695
(10, 13);(4, 12);697
(2, 13);(7, 6);701
(10, 12);(3, 5);706
(10, 4);(5, 9);707
(1, 6);(3, 1);710
(10, 3);(4, 2);714
(8, 9);(2, 1);716
(1, 7);(5, 5);717
(6, 1);(1, 8);720
(7, 7);(6, 5);724
(7, 3);(9, 1);727
(8, 1);(7, 10);729
(5, 13);(4, 3);734
(1, 4);(3, 9);735
(3, 13);(1, 13);738
(4, 8);(1, 11);738
(2, 13);(1, 6);739
(10, 3);(4, 7);742
(4, 2);(2, 1);746
(1, 7);(8, 9);753
(8, 13);(7, 2);754
(4, 10);(7, 10);756
(2, 5);(4, 11);758
(6, 1);(4, 12);761
(1, 8);(4, 4);765
(9, 13);(7, 11);765
(1, 6);(5, 1);766
(1, 3);(10, 12);770
(2, 1);(7, 3);771
(2, 5);(8, 13);774
(7, 8);(10, 8);774
(10, 6);(4, 11);779
(4, 4);(5, 5);780
(9, 5);(3, 5);781
(4, 2);(6, 1);785
(9, 9);(5, 9);788
(6, 5);(1, 12);793
(4, 8);(8, 13);799
(1, 8);(4, 3);800
(5, 13);(7, 11);805
(9, 1);(4, 6);806
(7, 10);(1, 12);806
(4, 4);(5, 1);808
(6, 5);(10, 12);810
(1, 1);(1, 4);814
(10, 2);(10, 8);814
(4, 10);(1, 2);815
(3, 1);(4, 12);818
(10, 4);(3, 5);819
(2, 5);(9, 1);830
(5, 13);(1, 13);831
(10, 6);(1, 12);833
(10, 11);(7, 10);834
(1, 8);(4, 4);835
(1, 11);(10, 3);837
(8, 5);(5, 5);839
(10, 11);(4, 2);841
(8, 1);(9, 13);845
(3, 1);(2, 9);852
(5, 9);(5, 1);854
(7, 7);(9, 5);854
(7, 12);(1, 10);860
(8, 13);(10, 7);861
(10, 8);(1, 6);864
(7, 6);(1, 11);866
(7, 4);(2, 1);868
(6, 1);(10, 2);869
(3, 9);(5, 9);870
(3, 9);(10, 1);872
(1, 8);(3, 1);872
(7, 10);(10, 6);874
(4, 8);(9, 9);878
(1, 3);(4, 12);882
(2, 5);(9, 5);883
(1, 2);(10, 7);884
(8, 1);(6, 9);887
(4, 11);(7, 12);888
(3, 5);(9, 5);891
(4, 2);(7, 3);892
(1, 10);(10, 3);895
(4, 7);(10, 8);899
(7, 11);(1, 11);903
(4, 10);(5, 9);905
(1, 3);(4, 11);906
(2, 1);(7, 7);906
(7, 12);(7, 3);908
(7, 6);(5, 5);914
(5, 13);(6, 9);916
(8, 1);(10, 1);920
(3, 13);(10, 7);922
(4, 2);(8, 9);925
(3, 9);(1, 13);929
(7, 7);(9, 1);934
(1, 12);(4, 4);934
(7, 6);(10, 12);935
(6, 9);(6, 5);936
(2, 9);(4, 7);938
(3, 9);(5, 1);942
(1, 11);(1, 10);946
(10, 7);(8, 5);949
(4, 11);(4, 3);951
(8, 13);(5, 9);953
(10, 13);(6, 13);953
(3, 5);(1, 3);955
(1, 13);(7, 6);956
(9, 1);(7, 3);960
(5, 1);(10, 7);963
(10, 2);(4, 2);965
(6, 9);(2, 9);967
